,name,link,category,rating
1510,Sesamum indicum,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/sesamum-indicum.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Emollients']",Best
1511,Sesamum indicum (sesame) seed oil,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/sesame-oil.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Emollients']",Best
1512,sesquioleate,https://www.paulaschoice.com/ingredient-dictionary/thickeners%2Femulsifiers/sesquioleate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Thickeners/Emulsifiers', 'Emollients']",Good
1513,shea butter,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/shea-butter.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Emollients', 'Antioxidants']",Best
1514,Siegesbeckia orientalis,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/siegesbeckia-orientalis.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Plant Extracts'],Average
1515,silanetriol,https://www.paulaschoice.com/ingredient-dictionary/uncategorized/silanetriol.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Uncategorized'],Good
1516,silica,https://www.paulaschoice.com/ingredient-dictionary/thickeners%2Femulsifiers/silica.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Thickeners/Emulsifiers', 'Absorbent']",Good
1517,silica dimethyl silylate,https://www.paulaschoice.com/ingredient-dictionary/silicones/silica-dimethyl-silylate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Silicones', 'Slip Agents']",Good
1518,silica silylate,https://www.paulaschoice.com/ingredient-dictionary/emollients/silica-silylate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Emollients', 'Thickeners/Emulsifiers', 'Texture Enhancer']",Good
1519,silicate,https://www.paulaschoice.com/ingredient-dictionary/thickeners%2Femulsifiers/silicate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Thickeners/Emulsifiers', 'Absorbent']",Good
1520,silicone,https://www.paulaschoice.com/ingredient-dictionary/silicones/silicone.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Silicones', 'Slip Agents', 'Emollients']",Good
1521,silk,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/silk.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],Good
1522,silk powder,https://www.paulaschoice.com/ingredient-dictionary/absorbent/silk-powder.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Absorbent', 'Slip Agents']",Good
1523,silk protein,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/silk-protein.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Antioxidants'],Good
1524,siloxane,https://www.paulaschoice.com/ingredient-dictionary/silicones/siloxane.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Silicones', 'Slip Agents', 'Emollients']",Good
1525,silt,https://www.paulaschoice.com/ingredient-dictionary/absorbent/silt.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Absorbent'],Good
1526,silver,https://www.paulaschoice.com/ingredient-dictionary/sensitizing/silver.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Sensitizing'],Poor
1527,silver chloride,https://www.paulaschoice.com/ingredient-dictionary/sensitizing/silver-chloride.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Sensitizing'],Average
1528,silver tip white tea leaf extract,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/silver-tip-white-tea-leaf-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Plant Extracts', 'Antioxidants']",Best
1529,Silybum marianum (milk thistle) fruit extract,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/silybum-marianum-milk-thistle-fruit-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Plant Extracts']",Best
1530,Silybum marianum extract,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/silybum-marianum-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Antioxidants']",Best
1531,simethicone,https://www.paulaschoice.com/ingredient-dictionary/silicones/simethicone.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Silicones', 'Slip Agents']",Good
1532,Simmondsia chinensis,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/simmondsia-chinensis.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Emollients', 'Skin-Replenishing']",Best
1533,skin-replenishing ingredients,https://www.paulaschoice.com/ingredient-dictionary/skin-replenishing/skin-replenishing-ingredients.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Replenishing'],Best
1534,skin-restoring ingredients,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/skin-restoring-ingredients.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Skin-Restoring']",Best
1535,skullcap extract,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/skullcap-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Antioxidants', 'Plant Extracts']",Good
1536,slip agent,https://www.paulaschoice.com/ingredient-dictionary/slip-agents/slip-agent.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Slip Agents'],Good
1537,slippery elm bark,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/slippery-elm-bark.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Plant Extracts']",Good
1538,soap,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/soap.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Cleansing Agents', 'Sensitizing']",Poor
1539,soapberry extract,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/soapberry-extract.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Antioxidants', 'Plant Extracts']",Good
1540,soapwort,https://www.paulaschoice.com/ingredient-dictionary/plant-extracts/soapwort.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Plant Extracts', 'Cleansing Agents']",Good
1541,sodium acetate,https://www.paulaschoice.com/ingredient-dictionary/uncategorized/sodium-acetate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Uncategorized'],Good
1542,sodium acrylate/acryloydimethyl taurate copolymer,https://www.paulaschoice.com/ingredient-dictionary/thickeners%2Femulsifiers/sodium-acrylate%2Facryloydimethyl-taurate-copolymer.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Thickeners/Emulsifiers'],Good
1543,sodium acrylates copolymer,https://www.paulaschoice.com/ingredient-dictionary/film-forming-agents/sodium-acrylates-copolymer.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Film-Forming Agents', 'Texture Enhancer']",Good
1544,sodium ascorbate,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/sodium-ascorbate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Vitamins']",Best
1545,sodium ascorbyl phosphate,https://www.paulaschoice.com/ingredient-dictionary/skin-soothing/sodium-ascorbyl-phosphate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Soothing', 'Vitamins', 'Antioxidants']",Best
1546,sodium benzoate,https://www.paulaschoice.com/ingredient-dictionary/preservatives/sodium-benzoate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Preservatives'],Good
1547,sodium bicarbonate,https://www.paulaschoice.com/ingredient-dictionary/miscellaneous/sodium-bicarbonate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Miscellaneous', 'Scrub Agents']",Good
1548,sodium bisulfite,https://www.paulaschoice.com/ingredient-dictionary/sensitizing/sodium-bisulfite.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Sensitizing'],Average
1549,sodium borate,https://www.paulaschoice.com/ingredient-dictionary/sensitizing/sodium-borate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Sensitizing'],Poor
1550,sodium C14-16 olefin sulfonate,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-c14-16-olefin-sulfonate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Cleansing Agents', 'Sensitizing']",Poor
1551,sodium carbomer,https://www.paulaschoice.com/ingredient-dictionary/film-forming%2Fholding-agents/sodium-carbomer.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Film-Forming/Holding Agents'],Good
1552,sodium carbonate,https://www.paulaschoice.com/ingredient-dictionary/absorbent/sodium-carbonate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Absorbent', 'Sensitizing']",Poor
1553,sodium carboxymethyl beta-glucan,https://www.paulaschoice.com/ingredient-dictionary/thickeners%2Femulsifiers/sodium-carboxymethyl-beta-glucan.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Thickeners/Emulsifiers'],Good
1554,sodium cetearyl sulfate,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-cetearyl-sulfate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
1555,sodium chloride,https://www.paulaschoice.com/ingredient-dictionary/scrub-agents/sodium-chloride.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Scrub Agents'],Good
1556,sodium chondroitin sulfate,https://www.paulaschoice.com/ingredient-dictionary/skin-replenishing/sodium-chondroitin-sulfate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Replenishing'],Best
1557,sodium citrate,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/sodium-citrate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Preservatives']",Good
1558,sodium cocoamphoacetate,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-cocoamphoacetate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
1559,sodium cocoate,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-cocoate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Cleansing Agents', 'Sensitizing']",Poor
1560,sodium cocoyl amino acids,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-cocoyl-amino-acids.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
1561,sodium cocoyl glutamate,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-cocoyl-glutamate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
1562,sodium cocoyl glycinate,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-cocoyl-glycinate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Cleansing Agents', 'Skin-Softening']",Good
1563,sodium cocoyl isethionate,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-cocoyl-isethionate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
1564,sodium dehydroacetate,https://www.paulaschoice.com/ingredient-dictionary/preservatives/sodium-dehydroacetate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Preservatives'],Good
1565,sodium dilauramidoglutamide lysine,https://www.paulaschoice.com/ingredient-dictionary/emulsifiers/sodium-dilauramidoglutamide-lysine.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Emulsifiers', 'Skin-Replenishing']",Good
1566,sodium gluconate,https://www.paulaschoice.com/ingredient-dictionary/skin-softening/sodium-gluconate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Softening', 'Miscellaneous']",Good
1567,sodium hexametaphosphate,https://www.paulaschoice.com/ingredient-dictionary/thickeners%2Femulsifiers/sodium-hexametaphosphate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Thickeners/Emulsifiers', 'Preservatives', 'Cleansing Agents']",Good
1568,sodium hyaluronate,https://www.paulaschoice.com/ingredient-dictionary/skin-replenishing/sodium-hyaluronate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Replenishing', 'Antioxidants', 'Skin-Restoring']",Best
1569,sodium hyaluronate crosspolymer,https://www.paulaschoice.com/ingredient-dictionary/skin-replenishing/sodium-hyaluronate-crosspolymer.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Replenishing', 'Film-Forming Agents', 'Film-Forming/Holding Agents']",Best
1570,sodium hydroxide,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-hydroxide.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Cleansing Agents', 'Sensitizing']",Average
1571,sodium hydroxymethylglycinate,https://www.paulaschoice.com/ingredient-dictionary/preservatives/sodium-hydroxymethylglycinate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Preservatives', 'Hydration']",Good
1572,sodium lactate,https://www.paulaschoice.com/ingredient-dictionary/miscellaneous/sodium-lactate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Miscellaneous'],Good
1573,sodium lactobionate,https://www.paulaschoice.com/ingredient-dictionary/preservatives/sodium-lactobionate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Preservatives'],Average
1574,sodium laureth-13 carboxylate,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-laureth-13-carboxylate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
1575,sodium laureth sulfate,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-laureth-sulfate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
1576,sodium lauroamphoacetate,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-lauroamphoacetate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
1577,sodium lauroyl lactylate,https://www.paulaschoice.com/ingredient-dictionary/thickeners%2Femulsifiers/sodium-lauroyl-lactylate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Thickeners/Emulsifiers', 'Cleansing Agents']",Good
1578,sodium lauroyl oat amino acids,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-lauroyl-oat-amino-acids.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Cleansing Agents', 'Skin-Soothing']",Best
1579,sodium lauroyl sarcosinate,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-lauroyl-sarcosinate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Cleansing Agents', 'Emulsifiers']",Good
1580,sodium lauryl glucose carboxylate,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-lauryl-glucose-carboxylate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
1581,sodium lauryl sulfate,https://www.paulaschoice.com/ingredient-dictionary/thickeners%2Femulsifiers/sodium-lauryl-sulfate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Thickeners/Emulsifiers', 'Cleansing Agents', 'Sensitizing']",Poor
1582,sodium levulinate,https://www.paulaschoice.com/ingredient-dictionary/skin-softening/sodium-levulinate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Skin-Softening', 'Preservatives']",Good
1583,sodium metabisulfite,https://www.paulaschoice.com/ingredient-dictionary/antioxidants/sodium-metabisulfite.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Antioxidants', 'Preservatives', 'Sensitizing']",Average
1584,sodium methyl cocoyl taurate,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-methyl-cocoyl-taurate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
1585,sodium methyl taurate,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-methyl-taurate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
1586,sodium myreth sulfate,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-myreth-sulfate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Good
1587,sodium palmate,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-palmate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Poor
1588,sodium palmitoyl sarcosinate,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-palmitoyl-sarcosinate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Cleansing Agents', 'Hydration']",Good
1589,sodium palm kernelate,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-palm-kernelate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Cleansing Agents'],Poor
1590,sodium PCA,https://www.paulaschoice.com/ingredient-dictionary/skin-replenishing/sodium-pca.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Skin-Replenishing'],Best
1591,sodium PEG-7 olive oil carboxylate,https://www.paulaschoice.com/ingredient-dictionary/cleansing-agents/sodium-peg-7-olive-oil-carboxylate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Cleansing Agents', 'Emollients']",Good
1592,sodium phytate,https://www.paulaschoice.com/ingredient-dictionary/miscellaneous/sodium-phytate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Miscellaneous'],Good
1593,sodium polyacrylate,https://www.paulaschoice.com/ingredient-dictionary/thickeners%2Femulsifiers/sodium-polyacrylate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Thickeners/Emulsifiers', 'Film-Forming/Holding Agents', 'Emollients', 'Absorbent']",Good
1594,sodium polyacrylate starch,https://www.paulaschoice.com/ingredient-dictionary/absorbent/sodium-polyacrylate-starch.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,"['Absorbent', 'Thickeners/Emulsifiers', 'Texture Enhancer']",Good
1595,sodium salicylate,https://www.paulaschoice.com/ingredient-dictionary/miscellaneous/sodium-salicylate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Miscellaneous'],Average
1596,sodium silicate,https://www.paulaschoice.com/ingredient-dictionary/sensitizing/sodium-silicate.html?fdid=ingredient-dictionary&csortb1=name&csortd1=1,['Sensitizing'],Poor
